CustomerID,PurchaseDate,TransactionAmount,ProductInformation,OrderID,Location
2658,2022-06-27,799.09,Product B,895902,Paris
9105,2022-06-27,1302.73,Product C,892066,Paris
4817,2022-06-27,533.54,Product B,891903,New York
9004,2022-06-27,1360.36,Product A,894578,London
1509,2022-06-27,213.2,Product B,897600,London
3406,2022-06-27,963.52,Product C,890432,London
4646,2022-06-27,268.47,Product D,896075,London
4614,2022-06-27,957.45,Product C,891989,London
5762,2022-06-27,940.91,Product D,895272,London
1265,2022-06-27,384.06,Product D,892046,London
5477,2022-06-27,530.78,Product D,895529,New York
4483,2022-06-28,589.99,Product D,895191,New York
4637,2022-06-28,98.33,Product B,894185,Tokyo
2551,2022-06-28,453.32,Product B,893792,London
3709,2022-06-28,765.35,Product B,890525,Tokyo
2531,2022-06-28,702.49,Product D,893345,New York
8381,2022-06-28,973.33,Product A,897475,Paris
5843,2022-06-28,951.8,Product C,892033,New York
4052,2022-06-28,596.46,Product A,897529,Tokyo
9788,2022-06-28,260.67,Product C,892643,London
7824,2022-06-28,509.13,Product B,894743,Paris
8490,2022-06-28,874.9,Product D,890851,Paris
2344,2022-06-28,852.38,Product A,892156,New York
1046,2022-06-28,189.78,Product A,892211,Paris
6638,2022-06-28,949.26,Product C,890177,New York
7883,2022-06-28,1258.95,Product B,893181,Tokyo
4944,2022-06-28,414.91,Product A,891586,Paris
5861,2022-06-28,1006.68,Product D,891490,New York
9289,2022-06-28,620.62,Product B,893173,Tokyo
8269,2022-06-28,1173.25,Product B,891132,Paris
8225,2022-06-28,291.82,Product C,892665,London
3877,2022-06-28,391.35,Product C,891395,London
9426,2022-06-28,1263.16,Product C,896616,Paris
6876,2022-06-28,745.03,Product A,896670,Tokyo
1879,2022-06-28,160.74,Product B,890793,London
7054,2022-06-28,172.01,Product D,892215,Tokyo
8269,2022-06-28,1435.43,Product A,891139,New York
3871,2022-06-28,1305.09,Product A,895036,Paris
4608,2022-06-29,773.2,Product A,890015,Paris
5059,2022-06-29,1101.07,Product C,892127,Paris
6293,2022-06-29,649.93,Product C,891114,New York
6885,2022-06-29,194.7,Product B,896118,New York
3709,2022-06-29,1252.06,Product B,890515,Tokyo
4475,2022-06-29,305.67,Product C,892808,Tokyo
6299,2022-06-29,78.03,Product D,893664,London
9796,2022-06-29,425.69,Product C,891390,New York
8595,2022-06-29,385.12,Product D,896898,Paris
6517,2022-06-29,675.59,Product B,897334,Tokyo
8796,2022-06-29,822.37,Product B,894665,New York
8043,2022-06-29,494.42,Product C,896509,London
4614,2022-06-29,933.93,Product D,891988,Tokyo
8342,2022-06-29,1149.18,Product C,896432,Tokyo
8879,2022-06-29,1142.02,Product A,894553,London
5438,2022-06-29,893.0,Product B,892432,London
6050,2022-06-29,452.88,Product B,893087,New York
7824,2022-06-29,618.39,Product D,894742,Paris
9266,2022-06-29,1487.06,Product B,895098,Paris
4700,2022-06-29,194.39,Product A,892377,Tokyo
4729,2022-06-29,609.3,Product C,897464,New York
4762,2022-06-30,1083.93,Product A,891843,Tokyo
3150,2022-06-30,1337.77,Product C,894288,London
5438,2022-06-30,1008.45,Product B,892441,London
7862,2022-06-30,1062.23,Product B,896883,Tokyo
7461,2022-06-30,546.26,Product D,890484,London
3280,2022-06-30,722.33,Product B,895056,Tokyo
5469,2022-06-30,905.62,Product A,893608,New York
4232,2022-06-30,1623.95,Product D,893672,Tokyo
2336,2022-06-30,462.99,Product A,892109,New York
5033,2022-06-30,667.59,Product C,894729,Tokyo
8803,2022-06-30,532.05,Product A,892471,Paris
6277,2022-06-30,1047.73,Product A,894784,Tokyo
5011,2022-06-30,643.65,Product D,893958,Paris
8483,2022-06-30,1077.77,Product A,890054,New York
1721,2022-06-30,549.83,Product C,897021,London
5114,2022-06-30,280.03,Product D,897435,Paris
4868,2022-07-01,944.0,Product A,896994,London
2582,2022-07-01,788.1,Product A,896094,Paris
8796,2022-07-01,412.97,Product B,894670,New York
7457,2022-07-01,311.86,Product D,894888,Paris
9443,2022-07-01,612.58,Product C,894655,Tokyo
3223,2022-07-01,473.52,Product B,897297,New York
1514,2022-07-01,1093.46,Product D,897142,Tokyo
1514,2022-07-01,1161.74,Product C,897165,Tokyo
4532,2022-07-01,522.42,Product C,893859,Paris
7785,2022-07-01,769.12,Product C,892152,Paris
1920,2022-07-01,500.59,Product C,891718,London
2582,2022-07-01,853.36,Product C,896103,London
8324,2022-07-01,1686.86,Product C,892577,Paris
8711,2022-07-01,155.45,Product C,891680,Tokyo
3879,2022-07-01,523.56,Product B,895168,London
1500,2022-07-01,469.76,Product D,891895,London
1136,2022-07-01,661.37,Product C,890596,Paris
8126,2022-07-01,370.39,Product A,894306,London
3695,2022-07-01,720.27,Product B,891936,Tokyo
1715,2022-07-02,1146.97,Product C,892547,Tokyo
7170,2022-07-02,172.95,Product D,894709,London
1744,2022-07-02,379.83,Product A,891670,London
9669,2022-07-02,1008.88,Product B,891968,New York
8001,2022-07-02,815.7,Product C,896837,New York
2296,2022-07-02,1516.86,Product B,891284,Tokyo
3173,2022-07-02,436.76,Product A,895688,Paris
4770,2022-07-02,582.71,Product D,894837,New York
2041,2022-07-02,1660.36,Product B,894041,London
2195,2022-07-02,442.66,Product B,895596,London
4868,2022-07-02,1913.0,Product B,897014,London
6267,2022-07-02,430.37,Product A,894874,New York
6876,2022-07-02,997.56,Product C,896680,Tokyo
6614,2022-07-02,1295.75,Product A,893493,Tokyo
9482,2022-07-02,762.14,Product C,890044,New York
5762,2022-07-02,764.51,Product C,895284,Tokyo
3024,2022-07-02,508.9,Product B,894466,Paris
2617,2022-07-02,844.65,Product B,890237,New York
1439,2022-07-02,390.33,Product D,896942,New York
6420,2022-07-02,906.68,Product B,892851,Paris
9950,2022-07-03,814.36,Product D,892881,New York
7809,2022-07-03,1635.79,Product D,895669,Paris
9821,2022-07-03,522.79,Product B,891343,Paris
3140,2022-07-03,663.83,Product D,893947,London
3793,2022-07-03,529.4,Product D,892713,London
6517,2022-07-03,745.74,Product A,897333,New York
6986,2022-07-03,381.83,Product B,894355,Paris
5298,2022-07-03,454.35,Product C,895378,New York
4196,2022-07-03,940.68,Product B,896714,London
2767,2022-07-03,309.35,Product C,890108,Paris
8429,2022-07-03,1323.62,Product D,891035,London
6253,2022-07-03,297.73,Product B,891838,Paris
2075,2022-07-03,714.2,Product C,892405,Paris
4751,2022-07-03,1023.57,Product B,893150,Paris
2791,2022-07-03,479.7,Product A,895417,Paris
6439,2022-07-03,899.49,Product A,894443,London
8715,2022-07-03,382.38,Product B,894078,Tokyo
6582,2022-07-03,856.94,Product C,895614,London
9561,2022-07-03,613.95,Product B,890937,Tokyo
2848,2022-07-03,963.67,Product D,890334,New York
1612,2022-07-03,730.81,Product D,895811,Paris
6295,2022-07-03,564.28,Product A,897255,Tokyo
1193,2022-07-03,1514.28,Product B,895409,Tokyo
1514,2022-07-03,840.89,Product D,897154,Paris
3230,2022-07-03,1003.69,Product C,896299,Paris
4044,2022-07-03,267.58,Product D,890605,London
4762,2022-07-03,1525.71,Product B,891851,New York
9482,2022-07-03,719.46,Product B,890036,New York
6210,2022-07-03,1437.05,Product B,896604,Paris
5923,2022-07-03,311.57,Product C,895954,Paris
1104,2022-07-04,817.8,Product C,893436,Paris
1193,2022-07-04,1026.88,Product C,895413,Tokyo
7981,2022-07-04,828.12,Product D,891167,Paris
6816,2022-07-04,1722.38,Product C,891215,Tokyo
3937,2022-07-04,594.46,Product C,890806,London
9331,2022-07-04,386.92,Product B,893084,Tokyo
7622,2022-07-04,292.48,Product A,897302,London
2263,2022-07-04,204.07,Product C,894189,London
7606,2022-07-04,1129.45,Product C,893056,Paris
7606,2022-07-04,848.15,Product A,893053,London
2902,2022-07-04,544.99,Product D,890763,New York
2527,2022-07-04,926.54,Product D,891724,New York
2443,2022-07-04,279.99,Product A,893573,New York
7753,2022-07-04,1055.28,Product A,892023,Tokyo
8362,2022-07-04,652.37,Product B,892285,London
4161,2022-07-04,571.99,Product A,890151,London
7563,2022-07-04,614.48,Product B,892952,New York
3693,2022-07-04,98.64,Product A,893666,Tokyo
9443,2022-07-04,343.81,Product D,894652,London
4817,2022-07-04,624.3,Product A,891902,New York
6869,2022-07-04,372.4,Product C,896480,Paris
9008,2022-07-04,1075.0,Product D,890685,Paris
9508,2022-07-04,720.1,Product B,893930,Tokyo
3535,2022-07-05,715.67,Product D,895304,London
5460,2022-07-05,812.72,Product D,894181,New York
1193,2022-07-05,1349.4,Product C,895403,Tokyo
6582,2022-07-05,593.17,Product B,895626,Tokyo
2029,2022-07-05,229.91,Product B,890920,Paris
7981,2022-07-05,1167.79,Product A,891155,London
2124,2022-07-05,1391.42,Product D,896347,Tokyo
2848,2022-07-05,1906.85,Product A,890338,Tokyo
3150,2022-07-05,1905.22,Product A,894291,London
9482,2022-07-05,1094.6,Product C,890038,New York
6707,2022-07-05,125.12,Product B,892402,London
4154,2022-07-05,694.4,Product B,892597,London
6828,2022-07-05,544.76,Product C,893283,New York
4154,2022-07-05,1100.05,Product A,892594,London
8879,2022-07-05,1765.94,Product D,894544,London
4624,2022-07-05,980.51,Product B,897358,Paris
5747,2022-07-05,988.32,Product C,896492,London
1500,2022-07-05,574.32,Product D,891891,London
8216,2022-07-05,124.74,Product A,890257,New York
6730,2022-07-05,802.11,Product C,892814,Paris
3945,2022-07-05,681.47,Product B,896391,Paris
3420,2022-07-06,199.84,Product B,894745,New York
5087,2022-07-06,827.15,Product A,890266,Paris
2337,2022-07-06,891.34,Product B,892973,London
7955,2022-07-06,759.53,Product A,890621,Tokyo
1711,2022-07-06,542.56,Product B,895743,Paris
4585,2022-07-06,134.69,Product B,891315,Paris
6828,2022-07-06,596.07,Product C,893289,Paris
4948,2022-07-06,366.81,Product A,897048,New York
3287,2022-07-06,622.77,Product D,891787,Tokyo
8483,2022-07-06,847.35,Product B,890055,Tokyo
9175,2022-07-06,336.76,Product D,895939,Paris
9609,2022-07-06,203.42,Product D,893232,Tokyo
9376,2022-07-06,1830.98,Product D,894610,Paris
6688,2022-07-06,603.2,Product C,894360,New York
3578,2022-07-06,931.1,Product C,893022,Paris
2035,2022-07-06,891.93,Product B,895022,Paris
4743,2022-07-06,649.92,Product A,893468,New York
5938,2022-07-06,1145.36,Product A,897662,New York
5331,2022-07-07,806.68,Product A,893006,Paris
6876,2022-07-07,1497.86,Product B,896684,Tokyo
1108,2022-07-07,1490.93,Product A,894139,New York
8414,2022-07-07,788.0,Product B,890903,Paris
4695,2022-07-07,566.1,Product A,891094,London
5438,2022-07-07,1955.33,Product A,892428,London
7511,2022-07-07,341.49,Product C,896264,Paris
2691,2022-07-07,588.27,Product D,895633,Tokyo
3509,2022-07-07,1222.48,Product D,893909,New York
5781,2022-07-07,125.41,Product B,893484,London
6439,2022-07-07,780.9,Product C,894423,London
9393,2022-07-07,259.17,Product C,892482,London
8269,2022-07-07,1200.67,Product D,891125,Paris
8542,2022-07-07,1233.27,Product C,892904,Tokyo
9426,2022-07-07,790.72,Product D,896622,Paris
8542,2022-07-07,738.57,Product C,892898,Paris
5087,2022-07-07,1063.82,Product A,890280,Tokyo
7939,2022-07-07,571.65,Product D,892961,Tokyo
8210,2022-07-08,317.2,Product C,892827,Paris
8199,2022-07-08,600.03,Product D,894312,Paris
1440,2022-07-08,955.21,Product C,897736,Tokyo
7809,2022-07-08,981.84,Product A,895659,Paris
4371,2022-07-08,841.93,Product D,892202,New York
5558,2022-07-08,754.16,Product A,896193,Paris
9064,2022-07-08,573.03,Product C,894342,London
9442,2022-07-08,468.07,Product C,892528,New York
7730,2022-07-08,202.7,Product C,894842,Paris
8135,2022-07-08,1406.47,Product D,891367,London
4555,2022-07-08,1191.08,Product C,894006,Tokyo
3399,2022-07-08,1414.75,Product A,892260,London
8770,2022-07-08,1125.95,Product D,890554,Tokyo
6549,2022-07-08,457.36,Product D,896640,New York
8292,2022-07-08,263.02,Product A,890633,New York
3384,2022-07-08,615.28,Product D,895872,New York
6499,2022-07-08,872.97,Product D,895109,London
6730,2022-07-09,650.95,Product A,892823,Tokyo
9363,2022-07-09,257.79,Product B,894069,Tokyo
5438,2022-07-09,1477.41,Product B,892422,London
2444,2022-07-09,667.24,Product A,890503,London
4483,2022-07-09,515.93,Product C,895193,London
4868,2022-07-09,1479.8,Product C,897012,London
2041,2022-07-09,1076.93,Product A,894048,London
1265,2022-07-09,365.82,Product B,892045,Tokyo
6299,2022-07-09,74.82,Product B,893665,Tokyo
7291,2022-07-09,423.86,Product C,892805,Paris
6829,2022-07-09,1519.3,Product D,894486,New York
6327,2022-07-09,517.35,Product D,897221,Paris
3676,2022-07-09,781.16,Product D,890357,Tokyo
3024,2022-07-09,635.51,Product A,894457,London
8542,2022-07-09,757.51,Product C,892893,Paris
4675,2022-07-09,1204.11,Product B,895910,Tokyo
9482,2022-07-09,788.92,Product A,890047,New York
3704,2022-07-09,856.16,Product C,896814,Tokyo
3280,2022-07-09,609.39,Product A,895051,Tokyo
6267,2022-07-09,582.21,Product C,894864,Paris
7889,2022-07-09,305.96,Product C,896526,Paris
9615,2022-07-10,338.57,Product C,894895,London
8925,2022-07-10,487.84,Product A,892038,London
2669,2022-07-10,667.72,Product B,895564,London
8370,2022-07-10,786.78,Product D,895974,Paris
3230,2022-07-10,507.17,Product A,896316,London
9680,2022-07-10,666.01,Product A,891872,New York
8575,2022-07-10,112.48,Product C,895390,Paris
1120,2022-07-10,848.23,Product C,894228,Tokyo
4555,2022-07-10,622.67,Product B,894000,Tokyo
4812,2022-07-10,612.74,Product A,892600,Tokyo
7418,2022-07-10,494.52,Product D,892310,London
7859,2022-07-10,168.71,Product D,894830,Tokyo
3150,2022-07-10,1562.35,Product C,894303,Tokyo
7955,2022-07-10,523.57,Product B,890615,Paris
4762,2022-07-10,1458.67,Product C,891863,New York
4812,2022-07-10,751.17,Product A,892607,Tokyo
8848,2022-07-10,246.87,Product C,891519,Tokyo
9689,2022-07-10,1281.11,Product D,896055,London
2531,2022-07-10,860.59,Product C,893346,New York
5059,2022-07-10,1162.5,Product A,892135,New York
9538,2022-07-10,743.43,Product C,895353,Tokyo
1120,2022-07-11,948.95,Product C,894237,Tokyo
1108,2022-07-11,1285.02,Product D,894112,New York
5040,2022-07-11,526.61,Product A,895851,London
2077,2022-07-11,359.62,Product A,892495,Tokyo
7099,2022-07-11,302.44,Product D,893101,New York
9376,2022-07-11,1069.36,Product C,894612,London
6210,2022-07-11,861.91,Product B,896605,New York
2526,2022-07-11,443.98,Product C,893988,Paris
6850,2022-07-11,990.13,Product D,896551,New York
2556,2022-07-11,202.93,Product A,896970,Paris
6644,2022-07-11,664.81,Product D,895514,Tokyo
4387,2022-07-11,1082.44,Product D,895124,New York
4986,2022-07-11,358.0,Product B,892449,London
3945,2022-07-11,977.4,Product D,896371,Tokyo
2009,2022-07-11,225.24,Product A,891092,Tokyo
8372,2022-07-11,334.37,Product A,893882,London
9317,2022-07-11,369.75,Product B,897452,Tokyo
7363,2022-07-11,257.2,Product B,891821,New York
7275,2022-07-11,973.9,Product B,895146,London
4190,2022-07-11,272.98,Product D,890205,London
4232,2022-07-11,1500.42,Product A,893683,New York
8429,2022-07-11,715.64,Product B,891029,Tokyo
7275,2022-07-11,1381.01,Product A,895156,London
8429,2022-07-11,887.55,Product C,891026,Tokyo
2848,2022-07-12,1259.27,Product A,890327,Tokyo
4598,2022-07-12,190.66,Product B,895500,Tokyo
6134,2022-07-12,380.55,Product C,895059,London
7781,2022-07-12,591.7,Product B,890306,Paris
2940,2022-07-12,1050.91,Product C,894588,Tokyo
5173,2022-07-12,190.45,Product B,890250,New York
6638,2022-07-12,1364.82,Product D,890165,New York
2404,2022-07-12,1161.37,Product B,896321,London
2847,2022-07-12,533.69,Product A,891763,Tokyo
8239,2022-07-12,240.87,Product A,890737,Tokyo
9841,2022-07-12,486.59,Product D,891687,London
6267,2022-07-12,422.2,Product B,894876,Paris
4387,2022-07-12,1652.68,Product A,895135,New York
2582,2022-07-12,480.65,Product A,896105,London
4743,2022-07-12,834.47,Product B,893471,New York
3832,2022-07-12,544.39,Product A,894089,New York
3662,2022-07-12,598.83,Product D,893375,Tokyo
4617,2022-07-12,1700.34,Product D,894943,Tokyo
3578,2022-07-13,883.84,Product A,893013,Paris
9044,2022-07-13,311.91,Product A,894683,New York
9689,2022-07-13,823.27,Product B,896051,Paris
5477,2022-07-13,763.54,Product B,895528,Paris
8324,2022-07-13,990.87,Product D,892576,New York
8094,2022-07-13,1021.71,Product A,892634,Paris
7862,2022-07-13,1457.07,Product C,896886,Paris
1742,2022-07-13,181.2,Product A,890352,Paris
9576,2022-07-13,574.74,Product D,892987,London
2752,2022-07-13,629.18,Product C,891911,Paris
6934,2022-07-13,470.09,Product D,894997,London
4371,2022-07-13,1239.21,Product D,892198,London
3926,2022-07-13,576.99,Product B,897281,London
7022,2022-07-13,873.7,Product C,897368,Tokyo
7049,2022-07-13,392.81,Product D,894716,Paris
4029,2022-07-13,302.07,Product D,892912,London
9331,2022-07-13,711.93,Product A,893081,Paris
5059,2022-07-13,866.24,Product A,892123,Paris
8836,2022-07-13,205.53,Product D,897731,Paris
5334,2022-07-13,913.61,Product B,896455,Paris
5511,2022-07-13,645.33,Product D,893601,New York
9941,2022-07-13,148.75,Product A,892256,New York
9680,2022-07-13,608.39,Product B,891868,New York
8542,2022-07-13,1298.37,Product B,892883,Tokyo
2655,2022-07-13,639.61,Product A,892683,New York
7453,2022-07-14,925.41,Product A,893066,Tokyo
4804,2022-07-14,866.72,Product C,891712,Paris
4185,2022-07-14,601.05,Product D,895699,New York
9276,2022-07-14,473.62,Product D,891181,London
4371,2022-07-14,804.92,Product A,892204,London
6399,2022-07-14,1003.57,Product B,893706,Tokyo
2310,2022-07-14,84.84,Product A,893872,Paris
3502,2022-07-14,102.13,Product C,893588,Paris
1645,2022-07-14,647.82,Product D,892368,London
6068,2022-07-14,290.9,Product C,891676,Paris
1753,2022-07-14,1184.59,Product B,890537,London
2296,2022-07-14,975.7,Product D,891269,London
4164,2022-07-14,1026.09,Product D,891329,New York
9897,2022-07-14,764.67,Product A,894700,New York
5221,2022-07-14,451.13,Product D,897323,London
3954,2022-07-14,142.31,Product D,896395,London
5905,2022-07-14,241.96,Product A,897485,London
2296,2022-07-14,1888.62,Product B,891292,London
8616,2022-07-14,560.68,Product B,893537,New York
8770,2022-07-14,813.26,Product B,890563,Tokyo
5059,2022-07-14,1400.75,Product B,892136,Paris
4196,2022-07-14,1217.21,Product C,896700,London
7626,2022-07-14,219.06,Product A,895611,New York
6570,2022-07-15,934.01,Product D,897614,Paris
1464,2022-07-15,655.31,Product A,890657,Tokyo
9426,2022-07-15,1504.74,Product A,896626,Paris
6077,2022-07-15,610.05,Product B,890692,Tokyo
8370,2022-07-15,860.67,Product D,895957,Paris
8135,2022-07-15,1338.17,Product D,891375,London
6234,2022-07-15,214.86,Product D,891193,London
1200,2022-07-15,333.37,Product C,893758,Tokyo
9105,2022-07-15,1493.25,Product B,892089,London
2036,2022-07-15,794.25,Product D,896145,London
